name,longitude,latitude
Tijuca,-43.248492147476121,-22.929385795605466
Tijuca,-43.248418301421943,-22.929298107228981
Tijuca,-43.248337670907738,-22.929245111370339
Tijuca,-43.248207503970193,-22.929162580888356
Tijuca,-43.248102343838475,-22.929068766074423
Tijuca,-43.248060012626411,-22.92896408675502
Tijuca,-43.247939328813871,-22.928864322114059
Tijuca,-43.247790275648264,-22.928787362387943
Tijuca,-43.247721773313501,-22.92876926753917
Tijuca,-43.247718197181406,-22.92904718704763
Tijuca,-43.247636376246696,-22.929086830701941
Tijuca,-43.24757284722935,-22.929167134214552
Tijuca,-43.245670156841619,-22.929331421697484
Tijuca,-43.244006133972462,-22.928444465682258
Tijuca,-43.243335536495231,-22.928083771571615
Tijuca,-43.24307718882968,-22.927999817301934
Tijuca,-43.243260145455345,-22.927874512213659
Tijuca,-43.243540588150282,-22.927454897149914
Tijuca,-43.243529978595554,-22.927309930755612
Tijuca,-43.243823069697207,-22.926884675486072
Tijuca,-43.243987434163337,-22.926741733814218
Tijuca,-43.244688412941926,-22.925712963710652
Tijuca,-43.244841269419474,-22.925494579448586
Tijuca,-43.244028171966534,-22.925033880734439
Tijuca,-43.243196983495203,-22.924532520001005
Tijuca,-43.242878772296841,-22.924963275875967
Tijuca,-43.242822301406804,-22.924980079570879
Tijuca,-43.242549184602218,-22.924832207212674
Tijuca,-43.242517445712345,-22.924866623199499
Tijuca,-43.242472928832626,-22.924924015845281
Tijuca,-43.242379006009145,-22.924934625204141
Tijuca,-43.242323433508751,-22.924881905103273
Tijuca,-43.242324629000663,-22.924789264332524
Tijuca,-43.242388330523362,-22.924703096308448
Tijuca,-43.242469530869478,-22.92470399531134
Tijuca,-43.242606848326652,-22.924722854117132
Tijuca,-43.242811616908192,-22.924840982001879
Tijuca,-43.243110570185401,-22.924444690336124
Tijuca,-43.242048900669076,-22.923877017858128
Tijuca,-43.241671957280928,-22.923774410955009
Tijuca,-43.241103176018868,-22.92376811020555
Tijuca,-43.240602893640379,-22.923779905167347
Tijuca,-43.240423689772634,-22.923773497684603
Tijuca,-43.240134275906705,-22.923763151923573
Tijuca,-43.239940265160563,-22.923778339679334
Tijuca,-43.239246272233927,-22.923782293246397
Tijuca,-43.23894608748931,-22.923790522626682
Tijuca,-43.238352180768054,-22.923789712817076
Tijuca,-43.238233453819937,-22.923788395286905
Tijuca,-43.237408384284656,-22.923773457394923
Tijuca,-43.237030195448497,-22.923775037544324
Tijuca,-43.236773852774014,-22.923777970148532
Tijuca,-43.236633072668525,-22.923544774817678
Tijuca,-43.23612580743108,-22.923433391663732
Tijuca,-43.236043902321214,-22.923404216299421
Tijuca,-43.236008371475329,-22.923324805059444
Tijuca,-43.235984637251399,-22.923268010693398
Tijuca,-43.235913430753634,-22.923120382662763
Tijuca,-43.235783472294742,-22.922322629283062
Tijuca,-43.235753452291277,-22.922051200337144
Tijuca,-43.235689949706526,-22.92154225747224
Tijuca,-43.235681861173639,-22.921225830130542
Tijuca,-43.235636341145558,-22.920976803715533
Tijuca,-43.235449823839708,-22.920782743281237
Tijuca,-43.235056298953573,-22.920095029922297
Tijuca,-43.234907679897702,-22.9198053056862
Tijuca,-43.234492789680935,-22.918885813340438
Tijuca,-43.234422393038713,-22.918676065088363
Tijuca,-43.234221215252241,-22.918199365205187
Tijuca,-43.23408738246026,-22.918175300874125
Tijuca,-43.233922119076801,-22.918229903277421
Tijuca,-43.233738575352234,-22.918273103760331
Tijuca,-43.233623794122416,-22.918667182964874
Tijuca,-43.2334563253197,-22.919117115150463
Tijuca,-43.233110175953435,-22.919017269251796
Tijuca,-43.232709561998831,-22.918877262561161
Tijuca,-43.232552243016237,-22.918785117506975
Tijuca,-43.232051534720881,-22.918372898754839
Tijuca,-43.231942732369028,-22.918298270087082
Tijuca,-43.231538131595812,-22.918000092164714
Tijuca,-43.231203689334791,-22.917697006642573
Tijuca,-43.23093830434145,-22.917473796378758
Tijuca,-43.230763201070388,-22.917347585909159
Tijuca,-43.230582077924069,-22.917204421600275
Tijuca,-43.230220103737011,-22.916912314778592
Tijuca,-43.230050970310963,-22.916791858317481
Tijuca,-43.229798361093295,-22.916523546699676
Tijuca,-43.229696216241308,-22.916409527173574
Tijuca,-43.229257691955183,-22.915901910416437
Tijuca,-43.229071948683512,-22.915657009472767
Tijuca,-43.228760576007758,-22.915687403447993
Tijuca,-43.228302973002286,-22.915710561558882
Tijuca,-43.228016211680732,-22.915729937799366
Tijuca,-43.226658875537517,-22.91579389320097
Tijuca,-43.226292773655061,-22.915812380251239
Tijuca,-43.225332766827918,-22.916027596986766
Tijuca,-43.225121564054596,-22.916098653471064
Tijuca,-43.224881699515443,-22.916259696271709
Tijuca,-43.224776371623371,-22.916382776897887
Tijuca,-43.224696023613497,-22.916466584134604
Tijuca,-43.224621522304169,-22.916573123893141
Tijuca,-43.224454244939864,-22.916774528946565
Tijuca,-43.224088759620919,-22.917216637550389
Tijuca,-43.223843565145827,-22.917539532766806
Tijuca,-43.222689462859528,-22.916669719757635
Tijuca,-43.222321471879965,-22.916377076535365
Tijuca,-43.221709110224701,-22.915903345512405
Tijuca,-43.221554882090778,-22.915791898064594
Tijuca,-43.221305665953629,-22.915571021033138
Tijuca,-43.220821178276431,-22.915167169161659
Tijuca,-43.220580110439748,-22.914964803941064
Tijuca,-43.220310217479813,-22.914752635821639
Tijuca,-43.220178735182515,-22.914653813638626
Tijuca,-43.219983393192315,-22.914548134274369
Tijuca,-43.219941685537137,-22.914524549957587
Tijuca,-43.219740210633113,-22.914410495281874
Tijuca,-43.219500287232002,-22.914277675587581
Tijuca,-43.219265535729932,-22.914151687109332
Tijuca,-43.21874604922273,-22.913867994778979
Tijuca,-43.218467010893463,-22.913721912501543
Tijuca,-43.217397058095074,-22.91312392028739
Tijuca,-43.2165153680928,-22.912624499854235
Tijuca,-43.216515330922171,-22.912624479786555
Tijuca,-43.216446119921656,-22.912684026468
Tijuca,-43.216130988239605,-22.912495545854817
Tijuca,-43.21590573282419,-22.91236685746987
Tijuca,-43.215797083099851,-22.912348840536541
Tijuca,-43.215714414137395,-22.912423586003019
Tijuca,-43.215648212109308,-22.912632981885615
